"pesticide_id";"pesticide_name";"pesticide_code";"price";"quantity";"type";"iupa_number";"mfg_local";"company_name"
1096;"Pencycuron Technical 97.5% min";216;0.0;0.0;"Fungicide";"610";"N";"M/s Bayer AG Germany"
1097;"Penflufen Technical 95% min. w/w under TI category";217;0.0;0.0;"";"";"N";"M/s Bayer AG Germany"
1098;"Penoxsulam Technical97.0% min";218;0.0;0.0;"";"747";"N";"M/s Dow AgroSciences LLC. Dow AgroSciences assets Midland Michigan 48667 (USA)"
1099;"Penoxsulam Technical97.0% min";218;0.0;0.0;"";"747";"Y";"Crystal Crop Protection Pvt. Ltd. 98% min. (TIM vs TIT) under section 9(3)."
1100;"Penoxsulam 21.7% SC (FI)";219;0.0;0.0;"";"747";"N";"Dow AgroSciences LLC 9330 Zionsville Road Indianapolis IN 46268 USA"
1101;"Penoxsulam 21.7% SC (FI)";219;0.0;0.0;"";"747";"N";"PT Dow AgroSciences Indonesia KM 9.5Ji Sisinganiangaraja KM. Indonesia"
1102;"Permethrin Technical 92% min";220;0.0;0.0;"Insecticide";"335";"N";"Mitchell Cotts Chemicals Ltd. UK."
1103;"Permethrin Technical 92% min";220;0.0;0.0;"Insecticide";"335";"Y";"Bayer Vapi Pvt. Ltd. Vapi Gujarat "
1104;"Permethrin Technical 92% min";220;0.0;0.0;"Insecticide";"335";"Y";"Coromandel International Ltd. "
1105;"Permethrin Technical 92% min";220;0.0;0.0;"Insecticide";"335";"Y";"RPG Life Sciences Ltd. Mumbai "
1106;"Permethrin Technical 92% min";220;0.0;0.0;"Insecticide";"335";"Y";"United Phosphorus Ltd. Mumbai. "
1107;"Permethrin Technical 92% min";220;0.0;0.0;"Insecticide";"335";"Y";"Meghmani Organics Ltd. Ahmedabad "
1108;"Permethrin Technical 92% min";220;0.0;0.0;"Insecticide";"335";"Y";"Gharda Chemicals Ltd Mumbai "
1109;"Permethrin Technical 92% min";220;0.0;0.0;"Insecticide";"335";"Y";"Hemani Industries Ltd. Ankleshwar "
1110;"Permethrin Technical 92% min";220;0.0;0.0;"Insecticide";"335";"Y";"Bharat Rasayan Ltd New Delhi "
1111;"Permethrin Technical 92% min";220;0.0;0.0;"Insecticide";"335";"Y";"Heranba Industries Ltd. "
1112;"Permethrin Technical 92% min";220;0.0;0.0;"Insecticide";"335";"Y";"Tagros Chemicals India Ltd. Chennai. "
1113;"Permethrin Technical 92% min";220;0.0;0.0;"Insecticide";"335";"Y";"Best Crop Science LLP Gajraula UP "
1114;"Permethrin Technical 92% min";220;0.0;0.0;"Insecticide";"335";"Y";"Crop life Science Ltd Ankleshwar 92% min. 9 (4) "
1115;"Permethrin Technical 92% min";220;0.0;0.0;"Insecticide";"335";"Y";"M/s Shogun Organics Ltd.9(4) in 386th RC "
1116;"Phenthoate Technical 90% min. 92% min.";221;0.0;0.0;"Insecticide";"277";"N";"Agrimont SPA Italy."
1117;"Phenthoate Technical 90% min. 92% min.";221;0.0;0.0;"Insecticide";"277";"N";"Nissan Chemical Industries Ltd. Kowa Hitotsubashi Building Chiyode-Ku Tokyo Japan (97%)"
1118;"Phenthoate Technical 90% min. 92% min.";221;0.0;0.0;"Insecticide";"277";"Y";"Coromandel International Ltd. "
1119;"Phenthoate Technical 90% min. 92% min.";221;0.0;0.0;"Insecticide";"277";"Y";"Sudarshan Chemical Industries Ltd. Pune "
1120;"Phosalone Technical 93% min.";222;0.0;0.0;"Insecticide";"279";"N";"Rohan Poluenc Agrochemie France"
1121;"Phosalone Technical 93% min.";222;0.0;0.0;"Insecticide";"279";"Y";"Ralchem Ltd. Hyderabad."
1122;"Phosalone Technical 93% min.";222;0.0;0.0;"Insecticide";"279";"Y";"Cheminova India Ltd.  Bangalore "
1123;"Picoxystrobin Tech 93%min";223;0.0;0.0;"";"796";"N";"Dupont Asturias SL Valle De Tamon - Nubledo Municipios carrion/corvera 33469 Tamon Viles- Ausurias Spain"
1124;"Picoxystrobin Tech 93%min";223;0.0;0.0;"";"796";"Y";"M/s Coromandal International Ltd. 93% min. 9(3) (TIM vs TIT) in 401st RC"
1125;"Picoxystrobin 22.52 SC";224;0.0;0.0;"";"796";"N";"Dupont de Numorous(France) S.A.S 82 Rue de Wittelsheim BP 9 F-68701 Cedex France"
1126;"Pinoxaden tech";225;0.0;0.0;"";"712";"N";"Syngenta Grangemouth Works Earls Road Grangemouth UK"
1127;"Pinoxaden tech";225;0.0;0.0;"";"712";"N";"Zeneca ICI UK."
1128;"Pirimiphos-methyl Technical 90% min";226;0.0;0.0;"";"132";"N";"Syngenta Limited UK."
1129;"Prallethrin Technical 90% min.";227;0.0;0.0;"";"430";"N";"Sumitomo Chemical Co. Ltd. 155 Chome Kitahama- Higashi- Ku Osaka Japan"
1130;"Prallethrin Technical 90% min.";227;0.0;0.0;"";"430";"Y";"Sumitomo Chemicals India Pvt. Ltd Mumbai "
1131;"Prallethrin Technical 90% min.";227;0.0;0.0;"";"430";"Y";"Shogun Organics Limited Mumbai "
1132;"Prallethrin Technical 90% min.";227;0.0;0.0;"";"430";"Y";"Manakshia Ltd Mumbai "
1133;"Prallethrin Technical 90% min.";227;0.0;0.0;"";"430";"Y";"M/s Synergia Science Pvt. Ltd. 90.0% 9(4) in 343th "
1134;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"N";"Syngenta Produkte AG Switzerland"
1135;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"N";"Hangzhou Qingfeng Agrochemicals Co. Ltd. Formerly known as - (Hangzhou General Pesticide Plant) No 177 Jichang Road Hangzhou China"
1136;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Nagarjuna Agrichem Ltd. Hyderabad. "
1137;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"GSP Crop Science (P) Ltd. Ahmedabad "
1138;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Hyderabad Chemical Product Limited Hyderabad "
1139;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Siris Crop Science Limited New Delhi "
1140;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Atul Limited Vapi "
1141;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Sudarshan Chemical Industries Ltd Pune "
1142;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"United Phosphorus Ltd "
1143;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Chemtura Chemicals India Pvt. Ltd "
1144;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Crystal phosphate Limited "
1145;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Meghmani Industries Limited "
1146;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Indofil Indutries Ltd. Andheri(E) Mumbai "
1147;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Ravi Organics Ltd "
1148;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Deccan Fine Chemicals (India) Ltd. "
1149;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Insecticides India Ltd "
1150;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Punjab Chemicals and Crop Protection Ltd. Mumbai "
1151;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Bharat Rasayan Ltd. Delhi "
1152;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"HPM Chemicals and Fertilizers Ltd. N. Delhi "
1153;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Best Crop Science LLP Gajraula UP(96% min) 9(4) "
1154;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Samardhi Crop Chemicals Ltd. 96.0 % min. 9 (4). "
1155;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Agrico Organic Ltd 96.0 % min. 9 (4). "
1156;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Bhagiradha Chemicals and Industries Ltd. Hyderabad. 96.0 % min. 9 (4) "
1157;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"Excel Phosphates Ltd. Meerut. 96.0 % min. 9 (4). "
1158;"Pretilachlor Technical 94% min. 96% min";228;0.0;0.0;"Herbicide";"431";"Y";"M/s Mahamaya LifeSciences Pvt. Ltd. Delhi( TIT vs TIM) "
1159;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"N";"Syngenta Produkte AG Switzerland (By M/s Syngenta Mumbai)"
1160;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"P.I. Industries Udaipur. "
1161;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"Nagarjuna Agrichem Ltd. Hyderabad. "
1162;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"Syngenta Mumbai "
1163;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"Gharda India Chemicals Mumbai. "
1164;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"Meghmani Organics Ltd. Ahmedabad "
1165;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"Rotam India Ltd. Vapi Gujarat "
1166;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"Sudarshan Chemical Industries Ltd Pune "
1167;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"Coromandel International Ltd. "
1168;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"Hyderabad Chemical Product Ltd "
1169;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"Spectrum Ethers Limited Mumbai "
1170;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"GSP crop Science Pvt Limited Ahmedabad. "
1171;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"Punjab Chemicals and Crop Protection Pvt Limited "
1172;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"Krishi Rasayan Pvt. Ltd. "
1173;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"Heranba Industries Ltd. Mumbai "
1174;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"Patel Pesticides India Pvt Ltd Vadodara "
1175;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"Excel Crop Care Ltd. Mumbai "
1176;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"Best Crop Science LLP Gajraula UP89.0%.Min 9 (4) "
1177;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"Cheminova India Ltd. 89.0%.Min 9 (4) "
1178;"Profenophos Technical 89% min.";229;0.0;0.0;"Insecticide";"487";"Y";"M/s Godvari Farm Chemical Industries Ltd. 9 (4) in 386th RC "
1179;"Prohexadione-Calcium 10% WG (FI)";230;0.0;0.0;"";"825";"N";"IPT (VTA) Pergande GmBH Wilfried Pergande Platz 1 06369 WeiBandt- Golzau Germany"
1180;"Propamocarb Hydrochloride Tech.66% w/w min";231;0.0;0.0;"";"372";"N";"Bayer Crop Science AG Germany( By M/s Bayer Crop Science Ltd. Thane)"
1181;"Propamocarb Hydrochloride Tech.66% w/w min";231;0.0;0.0;"";"372";"Y";"Bayer Crop Science Ltd. Thane  TIM 9 (4)"
1182;"Propanil Technical 88% min.97% w/w min";232;0.0;0.0;"";"288";"N";"Monsanto Agricultural Products Co. USA"
1183;"Propanil Technical 88% min.97% w/w min";232;0.0;0.0;"";"288";"N";"Makhteshim Agan Beer Sheva Israel."
1184;"Propanil Technical 88% min.97% w/w min";232;0.0;0.0;"";"288";"N";"Rohm and Hass Co. USA"
1185;"Propanil Technical 88% min.97% w/w min";232;0.0;0.0;"";"288";"Y";"M/s UPL Ltd. Mumbai 97% w/w min.9(4) in 387th RC .(TIM vs TIT)"
1186;"Propargite Technical 90% w/w min.";233;0.0;0.0;"Insecticide";"289";"N";"Chemtura Italy s.r.l. Delle Industrie 40 Casella Postale 13 04013 Latina Scalo Italy"
1187;"Propargite Technical 90% w/w min.";233;0.0;0.0;"Insecticide";"289";"N";"Qingdao Hansen Biologic Science Co. Ltd. No. 210 Shenzhen South Road Laixi Qingdao China"
1188;"Propargite Technical 90% w/w min.";233;0.0;0.0;"Insecticide";"289";"Y";"Indofil Industries Ltd. Andheri(E) "
1189;"Propargite Technical 90% w/w min.";233;0.0;0.0;"Insecticide";"289";"Y";"HPM Chemicals and Fertilizers Ltd. N. Delhi "
1190;"Propargite Technical 90% w/w min.";233;0.0;0.0;"Insecticide";"289";"Y";"Bharat Rasayan Ltd. New Delhi 90.0 % Min. 9 (4). "
1191;"Propargite Technical 90% w/w min.";233;0.0;0.0;"Insecticide";"289";"Y";"Meghmani Organic Ltd 90.0 % Min. 9 (4). "
1192;"Propargite Technical 90% w/w min.";233;0.0;0.0;"Insecticide";"289";"Y";"Indogulf Crop Science Ltd New Delhi 90.0 % Min. 9 (4). "
1193;"Propargite Technical 90% w/w min.";233;0.0;0.0;"Insecticide";"289";"Y";"M/s Best Crop Science Pvt. Ltd. New Delhi 90.0 % Min. 9 (4). "
1194;"Propargite Technical 90% w/w min.";233;0.0;0.0;"Insecticide";"289";"Y";"M/s Astec Life Science Ltd. 90.0 % Min. 9 (4). In 397th RC. "
1195;"Propetamphos Technical 87.5% min.";234;0.0;0.0;"";"369";"N";"Syngenta Crop Protection AG. Switzerland"
1196;"Propetamphos Technical 87.5% min.";234;0.0;0.0;"";"369";"N";"Irvita Plant Protection N.V. Netherlands Antilles"
1197;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"N";"Syngenta Crop Protection AG. Monthey Switzerland"
1198;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"N";"Irvite Plant Protection Netherland Antiles"
1199;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"Y";"Nagarjuna Agrichem Limited Mumbai. "
1200;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"Y";"Spectrum Ethers Ltd. Mumbai "
1201;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"Y";"Sudarshan Chemicals Industries Limited Pune "
1202;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"Y";"Astec Chemicals Pvt. Ltd. Mumbai "
1203;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"Y";"Meghmani Industries Ltd. "
1204;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"Y";"Hyderabad Chemical Products Ltd. "
1205;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"Y";"Indofil Indutries Ltd. Andheri(E) "
1206;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"Y";"GSP Crop Science Pvt. Ltd. Ahmedabad "
1207;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"Y";"Astec Chemicals Pvt Limited Mumbai "
1208;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"Y";"Crystal Phosphates Ltd Delhi "
1209;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"Y";"Jaysynth Dyechem Ltd Mumbai "
1210;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"Y";"Atul Ltd. Valsad "
1211;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"Y";"Tagros Chemicals India Ltd. Chennai "
1212;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"Y";"Best Crop Science LLP Gajraula UP 88.0% Min. 9 (4) "
1213;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"Y";"Crop Life Science Ltd. 88.0% Min. 9 (4) "
1214;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"Y";"M/s UPL Ltd. Mumbai 88.0% Min. 9 (4) "
1215;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"Y";"M/s India Pesticides Ltd. 98% min.9(4) in 395th RC "
1216;"Propiconazole Technical 88% min. 98% w/w min.";235;0.0;0.0;"Fungicide";"488";"Y";"M/s HPM Ltd. 88% min.9(4) in 399th RC "
1217;"Propineb Technical 80%min";236;0.0;0.0;"Fungicide";"290";"N";"M/s Bayer AG GermaNY"
1218;"Propineb Technical 80%min";236;0.0;0.0;"Fungicide";"290";"N";"Nantong Baoye Chemical Co. Ltd. No.78 Chuanzhha Road(W) Nantong Jiangsu China (P.R.C)"
1219;"Propineb Technical 80%min";236;0.0;0.0;"Fungicide";"290";"Y";"United Phosphorus Ltd. Mumbai"
1220;"Propineb Technical 80%min";236;0.0;0.0;"Fungicide";"290";"Y";"Sabero Organics Gujarat Ltd "
1221;"Propineb Technical 80%min";236;0.0;0.0;"Fungicide";"290";"Y";"Indofil Industries Ltd. 80% min. (TIM vs TIT) "
1222;"Propineb Technical 80%min";236;0.0;0.0;"Fungicide";"290";"Y";"M/s Best Crop Science Pvt. Ltd. 80% min. 9(4) in 389th RC "
1223;"Propineb Technical 80%min";236;0.0;0.0;"Fungicide";"290";"Y";"M/s India Pesticides Ltd. 80% min. 9(4) in 407th RC. "
1224;"Propaquizafop 91%";237;0.0;0.0;"Herbicide";"582";"N";"Adama Agan Ltd. P.O.B.262 ASHDOD Israel"
1225;"Propaquizafop 10%EC (FI) WRT";238;0.0;0.0;"Herbicide";"582";"N";"ADAMA Agan Ltd. P.O.B. 262 Ashdod Israel"
1226;"Propaquizafop 2.5 % +Imazethapyr 3.75 %w/w ME";239;0.0;0.0;"Herbicide";"582";"N";"ADAMA Agan Ltd. Northern Industrial Zone P.O.B. 262 Ashdod 77102 Isreal"
1227;"Propaquizafop 5% + Oxyflurofen 12% EC";240;0.0;0.0;"Herbicide";"";"N";"Adama Agan Ltd. P.O.B. 262 Northern Industrial Zone ASHDOD Israel Supplier: Adama Quenna N.V. P.O.B. 403 Curacao"
1228;"Pyraclostrobin Tech 95% min";241;0.0;0.0;"Fungicide";"";"N";"BASF Schwarzheide GmbH Schipkauer Strasse 1 01987 Schwarzheide Germany (By BASF India Ltd.)"
1229;"Pyraclostrobin 20% WG (FI)";242;0.0;0.0;"Fungicide";"659";"N";"BASF Corporation. 14284 Highway 41 North Sparks GA 31647 USA (By BASF India Ltd.)"
1230;"Pyraclostrobin 100g/L CS(FI)";243;0.0;0.0;"Fungicide";"659";"N";"BASF Espanola S.L. Poligon Industrial San Vincente 08755 Castellbisbal Spain (By BASF India Ltd.)"
1231;"Prochloraz 24.4% + Tebuconazole 12.1% w/w EW";244;0.0;0.0;"";"394";"N";"M/s Adama Makhteshim Ltd"
1232;"Prochloraz Technical 95% w/w Min";245;0.0;0.0;"";"394";"N";"M/s ADAMA Makhteshim Ltd"
1233;"Pyriproxyfen Technical (97% Min).95.0% min. 98% w/w min.";246;0.0;0.0;"";"652";"N";"Sumitomo Chemical Co. Ltd. Japan"
1234;"Pyriproxyfen Technical (97% Min).95.0% min. 98% w/w min.";246;0.0;0.0;"";"652";"N";"Jiangsu Flag Chemical Industry Co. Ltd. Changhjenghe Road Nanjing Chemical Industrial Park Luhe District Nanjing PC: 210047P.R. China"
1235;"Pyriproxyfen Technical (97% Min).95.0% min. 98% w/w min.";246;0.0;0.0;"";"652";"N";"M/s Nantong Gongcheng Fine Chemical Co. Ltd. Add: The Fifth Road Yangkou Chemical Industrial Zone Rudong Country Nantong City Jiangsu Province P. R. China"
1236;"Pyriproxyfen Technical (97% Min).95.0% min. 98% w/w min.";246;0.0;0.0;"";"652";"Y";"M/s Tagros Chemicals India Ltd. 98% w/w min.9(3) in 386th RC) "
1237;"Pyriproxyfen Technical (97% Min).95.0% min. 98% w/w min.";246;0.0;0.0;"";"652";"Y";"M/s Agro Life Sciences Corporation 95% w/w min. 9(4) in 399th RC "
1238;"Propoxur Technical 95% min.";247;0.0;0.0;"";"291";"N";"Bayer Crop Science A.G. Germany. "
1239;"Propoxur Technical 95% min.";247;0.0;0.0;"";"291";"N";"Borregard Ittalia SRL Milano Italy. "
1240;"Propoxur Technical 95% min.";247;0.0;0.0;"";"291";"N";"Enichem Synthesis Madona Italy. "
1241;"Propoxur Technical 95% min.";247;0.0;0.0;"";"291";"N";"Sundet (S) Pte. Ltd. Singapore "
1242;"Propoxur Technical 95% min.";247;0.0;0.0;"";"291";"Y";"Atul Ltd. Valsad."
1243;"Pyrazosulfuron ethyl 70% WDG";248;0.0;0.0;"Herbicide";"491";"N";"M/s Nissan Chemical Corporation 5-1 Nithonbashi Chome Chuo-Ku Tokyo (1036119) Japan"
1244;"Pyrazosulfuron ethyl 70% WDG";248;0.0;0.0;"Herbicide";"491";"Y";"Meghmani Industries Ltd. 96.0% Min. 9 (4)"
1245;"Pyrazosulfuron ethyl 70% WDG";248;0.0;0.0;"Herbicide";"491";"Y";"M/s Bharat Rasayan Ltd. 97.00% Min. 9 (4) in 393rd RC "
1246;"Pyrazosulfuron ethyl Technical 97.00% w/w min.";249;0.0;0.0;"Herbicide";"491";"N";"LG Life Sciences Limited LG Gwangwamun Bldg. 92 Sinnmunno 2-ga Jongno-gu Seol- 110062 Seoul by UPL Ltd. (Import)"
1247;"Pyridalyl tech ";250;0.0;0.0;"Insecticide";"703";"N";"Sumitomo Chemical Co. Ltd. Tokyo Japan"
1248;"Pyridaben 20% WP";251;0.0;0.0;"Insecticide";"756";"N";"M/s Nissan Chemical Corporation 5-1 Nihonbashi 2-Chome Chou- Ku Tokyo 1036119 Japan"
1249;"Pyriproxifen 0.5% Gr.";252;0.0;0.0;"";"652";"N";"Sumitomo Chemical Company Limited Japan."
1250;"Pyrithiobac Sodium 95% min";253;0.0;0.0;"Herbicide";"583";"Y";"Goldmuhar Agrochem and Field Ltd. Vikhroli (Mumbai)"
1251;"Pymetrozine 50.0% WG";254;0.0;0.0;"";"";"";"M/s Syngenta Korea Limited Iksan Plant Korea"
1252;"Pymetrozine Technical 98% w/w min.";255;0.0;0.0;"";"";"Y";"M/s GSP Crop ScienceLtd u/s 9(3) (TIM vs FI-WRT) in 388th RC "
1253;"Pymetrozine Technical 98% w/w min.";255;0.0;0.0;"";"";"Y";"M/s Coromandal International Ltd. 98% min. 9(3) (TIM vs FI-WRT ) in 401st RC. "
1254;"Quinalphos Technical 70% min";256;0.0;0.0;"Insecticide";"295";"N";"Novartis Crop Protection Inc. USA"
1255;"Quinalphos Technical 70% min";256;0.0;0.0;"Insecticide";"295";"Y";"Cheminova India Ltd. Mumbai. "
1256;"Quinalphos Technical 70% min";256;0.0;0.0;"Insecticide";"295";"Y";"Shaw Wallace and Co. Ltd. Chennai. "
1257;"Quinalphos Technical 70% min";256;0.0;0.0;"Insecticide";"295";"Y";"Sudarshan Chemical Industries Ltd. Pune. "
1258;"Quinalphos Technical 70% min";256;0.0;0.0;"Insecticide";"295";"Y";"India Pesticie Ltd Lucknow "
1259;"Quinalphos Technical 70% min";256;0.0;0.0;"Insecticide";"295";"Y";"Arlex Chemi (P) Limited Mumbai "
1260;"Quinalphos Technical 70% min";256;0.0;0.0;"Insecticide";"295";"Y";"Megmani Organics Ltd. Ahmedabad "
1261;"Quinalphos Technical 70% min";256;0.0;0.0;"Insecticide";"295";"Y";"Coromandel International Ltd. "
1262;"Quinalphos Technical 70% min";256;0.0;0.0;"Insecticide";"295";"Y";"Hyderabad Chemical Products Pvt. Ltd. "
1263;"Quinalphos Technical 70% min";256;0.0;0.0;"Insecticide";"295";"Y";"Gharda chemicals Ltd. "
1264;"Quinalphos Technical 70% min";256;0.0;0.0;"Insecticide";"295";"Y";"Hikal Chemical Products Ltd. "
1265;"Quinalphos Technical 70% min";256;0.0;0.0;"Insecticide";"295";"Y";"Gujarat Insecticide Ltd. "
1266;"Quinalphos Technical 70% min";256;0.0;0.0;"Insecticide";"295";"Y";"Sun Pesticides (P) Ltd 70% min. 9 (4) "
1267;"Quinalphos Technical 70% min";256;0.0;0.0;"Insecticide";"295";"Y";"M/s Bhagiradha Chemicals and Industries Ltd. 70% min. 9 (4) in 395th RC "
1268;"Quizalofop ethyl Technical 98% w/w";257;0.0;0.0;"Herbicide";"493";"N";"Nisan Chemical Industries Ltd Kowa Hitotsubashi Building 7-1 3-Chome Kanda-Nishikicho Chiyoda- Ku 101-0054Tokyo Japan"
1269;"Quizalofop ethyl Technical 98% w/w";257;0.0;0.0;"Herbicide";"493";"Y";"M/s Atul Ltd. 98% w/w min. in 387th RC) (TIM vs FI) /9(3)"
1270;"Quizalofop ethyl 5% EC10% EC";258;0.0;0.0;"Herbicide";"493";"N";"M/s Nisan Chemical Corporation 5-1 Nihonbashi 2-Chome Chou-Ku Tokyo (10136119) Japan"
1271;"Quizalofop-p-tefuryl 4%EC";259;0.0;0.0;"Herbicide";"622";"N";"Chemtura Europe Ltd.  Chemark Kft Hungary"
1272;"S-Bioallethrin Technical 95% min.";260;0.0;0.0;"";"";"N";"Evo SA Paris France"
1273;"Sodium para-nitrophenolate 1.8% SL";261;0.0;0.0;"";"625";"N";"M/s. Asahi Chemical Mfg. Co. Ltd. 500 Takayasu Ikarugacho Ikomagun Nara Pref Japan"
1274;"Spinetoram 11.7% SC";262;0.0;0.0;"";"803";"N";"Helena Industries Inc. (exclusive producer of Dow owned Spinetoram 11.7% formulation) 434 Fenn Road Cordele Georgia 31015 USA "
1275;"Spinosad Technical 85% min. ";263;0.0;0.0;"Insecticide";"584";"N";"Dow Agro Science USA "
1276;"Spinosad Technical 85% min. ";263;0.0;0.0;"Insecticide";"584";"N";"Dow Agro Science New Zealand. "
1277;"Spinosad Technical 85% min. ";263;0.0;0.0;"Insecticide";"584";"Y";"Biosynthetics Jalgaon"
1278;"Spiromesifen Technical 96.5% min ";264;0.0;0.0;"Insecticide";"670";"N";"M/s Bayer AG Germany"
1279;"Spirotetramat Technical 96.0 % Min.";265;0.0;0.0;"";"762";"N";"Bayer Crop Science AG Germany Change to M/s Bayer AG Germany) (Bayer CropScience Ltd. India 96% in 392nd RC.)"
1280;"Streptomycin + Tetracycline";266;0.0;0.0;"";"328";"Y";"Hindustan Antibiotics Ltd Pune"
1281;"Sulfentrazone Technical 91% Min. 95.00% w/w min.";267;0.0;0.0;"";"613";"N";"M/s Jiangsu Lianhe Chemical Technology Co. Limited Welson Road Chenjiangang Xiangshui Jiangsu 224631 China"
1282;"Sulfentrazone Technical 91% Min. 95.00% w/w min.";267;0.0;0.0;"";"613";"Y";"M/s Tagros Chemicals India Ltd. 95.00% w/w min.TIM 9(3) in 395th RC."
1283;"Sulfosulfuron Technical 98% min. 98.5% min.";268;0.0;0.0;"Herbicide";"585";"N";"Monsanto Company USA Supplier ? Sumitomo Chemical Company Japan"
